0,[]
1,[]
2,[1694533303.9792955]
3,[1694533302.0305557]
4,[]
5,[]
6,"[1694533265.1761312, 1694533268.1826103]"
touch,"[1694533203.8289661, 1694533222.9698985, 1694533270.2518637, 1694533291.8143933, 1694533298.7891922]"
